time,state,measured_state,passed_time_in_NORMAL,passed_time_in_DEGRADED,passed_time_in_CRITICAL,passed_time_in_FAILURE,mean_reaction_time_degraded,mean_reaction_time_critical,total_maintenances,total_maintenance_time,unnecessary_maintenances,total_broker_messages,upkeep_broker_messages,necessary_upkeep_broker_messages,available_teams,time_with_available_teams,time_without_available_teams,correct_role_inference,incorrect_role_inference,correct_state_inference,incorrect_state_inference
10560000,NORMAL:0,0.0010131712259371832,10560000,0,0,0,7400.0,0,6,264000,1,291172,6,5,0,10296000,264000,0,291172,0,291172
10620000,NORMAL:0,0.0010131712259371832,10620000,0,0,0,7400.0,0,6,324000,1,292825,6,5,0,10296000,324000,0,292825,0,292825
10680000,NORMAL:0,0.0010131712259371832,10680000,0,0,0,7400.0,0,6,384000,1,294481,6,5,0,10296000,384000,0,294481,0,294481
10740000,NORMAL:0,0.0010131712259371832,10740000,0,0,0,7400.0,0,6,444000,1,296136,6,5,0,10296000,444000,0,296136,0,296136
10800000,NORMAL:0,0.0010131712259371832,10800000,0,0,0,7400.0,0,6,504000,1,297788,6,5,0,10296000,504000,0,297788,0,297788
10860000,NORMAL:0,0.0010131712259371832,10860000,0,0,0,7400.0,0,6,564000,1,299445,6,5,0,10296000,564000,0,299445,0,299445
10920000,NORMAL:0,0.0010131712259371832,10920000,0,0,0,7400.0,0,6,624000,1,301099,6,5,0,10296000,624000,0,301099,0,301099
10980000,NORMAL:0,0.0010131712259371832,10980000,0,0,0,7400.0,0,6,684000,1,302754,6,5,0,10296000,684000,0,302754,0,302754
11040000,NORMAL:0,0.0010131712259371832,11040000,0,0,0,7400.0,0,6,744000,1,304410,6,5,0,10296000,744000,0,304410,0,304410
11100000,NORMAL:0,0.0010131712259371832,11100000,0,0,0,7400.0,0,6,804000,1,306062,6,5,0,10296000,804000,0,306062,0,306062
11160000,NORMAL:0,0.0010131712259371832,11160000,0,0,0,7400.0,0,6,864000,1,307718,6,5,0,10296000,864000,0,307718,0,307718
11220000,NORMAL:0,0.0010131712259371832,11220000,0,0,0,7400.0,0,6,924000,1,309372,6,5,0,10296000,924000,0,309372,0,309372
